sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T21:04:58.2478296+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"2672.12397156738", "66.6", "6.6", "11.4", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.14063826766", "67.0", "5.6", "8.6", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.15730366738", "67.0", "6.2", "7.0", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.17396706731", "66.6", "6.0", "5.4", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.18229886732", "66.6", "6.1", "11.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.19896306751", "67.0", "5.7", "9.1", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.21562616771", "66.6", "6.4", "6.0", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.22395646768", "66.6", "6.0", "11.8", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.24062086737", "67.0", "5.7", "10.0", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.2572917674", "66.6", "6.4", "6.9", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.26561796741", "66.6", "6.1", "13.4", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
