sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T20:41:03.7622697+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"1237.07290186776", "120.0", "2.4", "1.6", "33", "19", "24", "19", "49", "0", "25", "1", "19", "19", "32", "29", "36", "23", "19", "18", "23", "21", "13", "13", "13", "14", "14", "14", "14", "14", "13", "14", "13", "14"
"1237.08123196764", "120.0", "2.4", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.0895628675", "120.0", "2.6", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.09789606762", "120.0", "2.4", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.10622906775", "120.0", "2.9", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.11456006751", "120.0", "2.4", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.12289396773", "120.0", "2.4", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.13122626738", "120.0", "2.4", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.13955546762", "120.0", "2.4", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.14789126776", "120.0", "2.4", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.15621926759", "120.0", "2.7", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.16455186764", "120.0", "2.4", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.17288296751", "120.0", "2.7", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.18121596775", "120.0", "2.8", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.18954866738", "120.0", "2.4", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.19788046774", "120.0", "2.4", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.20621606763", "120.0", "2.5", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.21454286735", "120.0", "2.5", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
