sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T20:47:14.4837896+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"1608.65438986736", "61.0", "5.7", "8.4", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.66272116767", "61.0", "6.1", "11.5", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.68771796755", "61.0", "5.7", "8.4", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.69604996731", "61.0", "5.9", "11.2", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.72104766759", "61.0", "5.9", "8.5", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.72937776755", "61.0", "5.3", "11.7", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.75437566762", "61.0", "5.9", "8.3", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.76273856745", "61.0", "5.9", "11.5", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.78770356758", "61.0", "5.8", "8.6", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.79603226767", "61.0", "5.6", "11.1", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.82103006768", "61.0", "5.9", "8.0", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.82936036769", "60.5", "5.7", "10.9", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.85435596745", "61.0", "5.9", "7.5", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.86269016748", "60.5", "5.5", "9.9", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.88768526771", "61.0", "5.8", "7.2", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.8960168674", "60.5", "5.8", "10.3", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.92101256753", "61.0", "5.8", "7.6", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.92934676758", "60.5", "5.8", "10.4", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.95433926751", "61.0", "5.7", "7.1", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.96267366769", "61.0", "6.0", "10.3", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.98766966743", "61.0", "6.1", "7.0", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
